Time,Desired_X,Desired_Z,Actual_X,Actual_Z,Error_X,Error_Z,Angle_link_1_to_link_2,Angle_link_2_to_link_3,Angle_link_3_to_link_4,Torque_link_1_to_link_2,Torque_link_2_to_link_3,Torque_link_3_to_link_4
3.1347389221191406,0.3331233920236744,0.205645133136409,0.31351569784106853,0.21613393868931674,0.019607694182605884,-0.010488805552907737,2.0403031013663604,0.0635833972497944,-1.542076495485066,-16.18576315906516,-8.871014001999482,-1.6721128223835557
3.1559898853302,0.3377977742712971,0.20741853176722636,0.31764813716233936,0.217411358651371,0.02014963710895773,-0.009992826884144657,2.0257327420307143,0.06873726053940633,-1.507720869001032,-16.476196359641598,-8.757718461392903,-1.819715111509104
3.177178144454956,0.34237768176794187,0.20942333585312908,0.3217171603844194,0.21889062660890918,0.02066052138352248,-0.009467290755780094,2.011720459633177,0.07155449681898517,-1.4728743608473043,-16.704546317927964,-8.64006144827527,-1.961307850887777
3.2408287525177,0.3468516671300368,0.21165453442798415,0.32570484331382216,0.22057207948705637,0.021146823816214633,-0.008917545059072218,1.9979877978745935,0.07271970795057581,-1.4379836376665354,-16.836866045333174,-8.514018295389395,-2.0884448850717794
3.261976957321167,0.35120854772418314,0.21410655065734024,0.32959388067063333,0.22245537991376563,0.021614667053549808,-0.008348829256425383,1.984316399240992,0.07279409734832179,-1.4034190632742807,-16.851155464481838,-8.375513578252107,-2.1961359472696507
3.283175468444824,0.3554374336179152,0.21677325577760925,0.3333683721178895,0.22453917773470874,0.02206906150002569,-0.007765921957099492,1.9705507363148607,0.07220926521450416,-1.3694760522667495,-16.740110073221548,-8.221719210169256,-2.282263351910101
3.304352283477783,0.35952775479885973,0.21964798441478378,0.3370142357614251,0.22682092150228647,0.02251351903743465,-0.00717293708750269,1.9565940593247326,0.07127498001017862,-1.3363812929555656,-16.510683609253324,-8.051859438964005,-2.3467396406965553
3.325535774230957,0.36346928759426256,0.22272355124440052,0.34051935106336617,0.22929679696781788,0.022949936530896387,-0.006573245723417359,1.942399736324689,0.0701961478656233,-1.3043020820611568,-16.180915607159303,-7.867292537768202,-2.390756091001775
3.388211727142334,0.36725218022484574,0.22599226895110977,0.3438735408361699,0.2319617666713397,0.023378639388675848,-0.0059694977202299215,1.9279602550246284,0.06909433942236144,-1.2733571652921536,-15.775234106860088,-7.670986278841586,-2.416236872899762
3.4096322059631348,0.37086697742912517,0.22944596744295997,0.34706847085824843,0.23480968401742328,0.023798506570876732,-0.005363716574463301,1.9132958550505108,0.06803002565099579,-1.243627746799873,-15.319639794279848,-7.46670107981891,-2.425474048906186
3.4308784008026123,0.3743046440966402,0.23307601427237293,0.35009750837565334,0.2378334546428102,0.024207135720986872,-0.004757440370437266,1.8984442257622447,0.06702279068622564,-1.2151676577333057,-14.83786628121221,-7.258201421719073,-2.420877140344091
3.4520633220672607,0.3775565878510242,0.23687333621276693,0.3529555559045915,0.24102521879616082,0.024601031946432705,-0.004151882583393884,1.8834521051341615,0.06606794448938465,-1.1880120205282585,-14.349052126303976,-7.048705130579886,-2.4047913716187517
