timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1752857530.8457406,0.3166409772261493,0.3471495267946432,0.3256025552002906,0.34123003136750957,0.5697772831582275,0.9871691068005882,0.5540554529566984,-7.931466695449561,-4.304355815081056,-1.0123678412127575,0.5,0.5,0.05,0.3,0.3
1752857530.8691626,0.31604718049036046,0.3473549152497372,0.3250000935693978,0.34142794892909145,0.565633337604848,0.9913738921382897,0.5553584608452191,-7.840659235764125,-4.190795405478485,-1.0044090539996506,0.5,0.5,0.05,0.3,0.3
1752857530.893992,0.3154508497187474,0.34755282581475766,0.3243981040381732,0.34162436917213357,0.561552929695872,0.9954365606972536,0.5569088268876541,-7.805933603981563,-4.755777960066382,-0.9911868720145427,0.5,0.5,0.05,0.3,0.3
1752857530.9174821,0.3148520790788517,0.34774322723733214,0.3237927638094804,0.3418095160023996,0.5575919512146612,0.9991815723385419,0.5589739947276701,-7.873516025340743,-4.917472875090052,-0.9956298135511977,0.5,0.5,0.05,0.3,0.3
1752857530.940938,0.3142509631234988,0.3479260894508688,0.32318248338247424,0.34198321795472253,0.5535418501792229,1.0032241090047416,0.5605998476533938,-7.7729007332402995,-4.486388048725162,-1.0123966545461887,0.5,0.5,0.05,0.3,0.3
1752857530.9651294,0.31364759677586623,0.3481013835793043,0.32257302505899216,0.3421525858005787,0.5495199231561776,1.0072115585068402,0.5623461488136886,-7.808940123458406,-4.728679522610155,-0.9958314374703925,0.5,0.5,0.05,0.3,0.3
1752857530.9879053,0.31304207531449485,0.34826908194166367,0.321960160417829,0.3423130605588883,0.5455824395802995,1.0109691008531045,0.5644923570372569,-7.845713654691652,-4.864612350336978,-0.9899676220882313,0.5,0.5,0.05,0.3,0.3
1752857531.0109735,0.3124344943582427,0.34842915805643154,0.32134153542027066,0.3424630734653619,0.541776018818435,1.0143850708588538,0.5671604476194827,-7.802382141825529,-4.965918621168292,-1.0094017781055369,0.5,0.5,0.05,0.3,0.3
1752857531.0339925,0.31182494985118625,0.3485815866457337,0.3207196266678215,0.3426036715526695,0.5382595755075662,1.0170155811391997,0.5710173540995747,-7.772638658910439,-5.267965998397882,-1.0017496359885285,0.5,0.5,0.05,0.3,0.3
1752857531.0570552,0.31121353804746904,0.34872634363932886,0.32009182198349967,0.34273005967254666,0.5346808424244609,1.0198716948243676,0.5745250662130227,-7.695940292373187,-4.556774241549266,-1.017120009860956,0.5,0.5,0.05,0.3,0.3
1752857531.0796738,0.3106003554961027,0.34886340617840966,0.3194654418447655,0.34285301342562446,0.5308904548406101,1.023354332485497,0.5771334648393278,-7.681473871177452,-4.238214184635085,-0.9931096466072946,0.5,0.5,0.05,0.3,0.3
1752857531.1022832,0.30998549902572037,0.34899275261921237,0.31883949909154813,0.34297366730641,0.5270047972428259,1.0271505884141376,0.5793092394347162,-7.582270848248633,-4.4127462739112016,-0.9805263049902806,0.5,0.5,0.05,0.3,0.3
1752857531.1247916,0.30936906572928624,0.3491143625364344,0.3182128001715437,0.3430870810722686,0.5231376566843663,1.0309395466588638,0.5815302988355358,-7.5731165059785965,-4.64361994853184,-0.978885313758092,0.5,0.5,0.05,0.3,0.3
1752857531.1475277,0.30875115294876376,0.34922821672646026,0.3175836272259732,0.3431904686090217,0.5193506198376066,1.0345463603832865,0.5840489586953375,-7.582469877692188,-4.789876349454817,-0.984841369375833,0.5,0.5,0.05,0.3,0.3
1752857531.1707458,0.30813185825974415,0.3493342972103934,0.31695144241180506,0.34328342054753186,0.5156693563603881,1.0378972802561581,0.5869649615704821,-7.594245819070567,-4.86813130269504,-0.9926330813137555,0.5,0.5,0.05,0.3,0.3
1752857531.1938345,0.30751127945603784,0.3494325872368957,0.31631633190585207,0.34336668109589363,0.5120352220760888,1.041153058040928,0.5900393201052322,-7.5920338614814336,-4.761728911308533,-0.9933918663483733,0.5,0.5,0.05,0.3,0.3
